customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,customer_demographic_id,name,email,phone_number,address,city,state,zip_code,credit_card_number,credit_card_expires,credit_card_security_code,credit_card_provider
7514,1,4,180.96,e94e0ef7-c695-4bfd-9a01-55c7c9ccfcf3,4,Vermouth,Cheese Plate,Lobster,Cheesecake,180.96,34db194d-0d9a-4cf8-aad9-7833aa4a6285,Pamela Dunn,hilljessica@example.org,499-827-1772,801 Goodwin Bridge Apt. 980,Veronicamouth,Minnesota,41877,3591047639332212,04/24,147,American Express
7515,1,6,579.44,080bbcfd-7161-4df6-bd90-4c48f302b790,6,Negroni,Foie Gras,Lobster,Pie,579.44,c48975fc-d98c-484a-9270-8978cdcdb6ba,Alyssa Anderson,james00@example.org,925-917-6528,7224 Russell Ways,East Stephanie,Ohio,37631,3574047252168241,12/27,141,JCB
7516,1,2,518.19,1b6bf8f3-f46b-4762-b116-c4cd10f13b59,2,Kir,Salad,Pizza,Chocolate Cake,518.19,3c4b4532-b466-486e-96d9-277aa9a23cb4,Amy Garcia,trevinomichele@example.com,841-813-3915 ext: 22810,360 Boone Bypass,Lake Lisa,Utah,53079,3566781089731686,07/24,093,JCB
7517,2,12,1160.98,973c3a74-10c8-4652-9104-22bfe3191321,5,Port,Salad,Lobster,Pudding,726.09,757eb6b7-7fc5-4ed8-8ea5-a370b08e6dca,Brian Henry,roybest@example.net,584-738-8128 ext: 425,58790 Gonzalez Harbor,South Michaelberg,Nebraska,92414,4602213852815979030,12/32,6973,Discover
7517,2,12,1160.98,ae553964-9674-4656-bc77-57fbdbe18dd7,7,Bellini,Foie Gras,Vegetarian,Pie,434.89,757eb6b7-7fc5-4ed8-8ea5-a370b08e6dca,Brian Henry,roybest@example.net,584-738-8128 ext: 425,58790 Gonzalez Harbor,South Michaelberg,Nebraska,92414,4602213852815979030,12/32,6973,Discover
7518,1,9,860.52,8cf48272-76fc-49e8-8cd1-bbfa3b150a26,9,Vermouth,Cheese Plate,Chicken,Ice Cream,860.52,4fa6d350-50df-4db2-893a-ef02875b1897,Erik Gomez,zmora@example.net,735-569-2739,6722 Henry Turnpike,South Samuel,Pennsylvania,93051,2495331307581196,12/27,932,VISA
7519,2,13,557.71,872ff5b3-2fba-443d-bb93-05a363d655fd,9,Kir Royale,Soup,Pork,Tiramisu,313.35,3d0634c8-7758-4884-8450-52f0ae46e1ce,Richard Wolfe,edwardsashley@example.org,477-744-3866,4227 Odom Track,Katherinestad,Massachusetts,45475,4009313157205340174,06/32,335,JCB
7519,2,13,557.71,f8d1aeef-b5bb-4aaa-91a6-9b93b385a64f,4,Kir,Crudites,Steak,Pudding,244.36,3d0634c8-7758-4884-8450-52f0ae46e1ce,Richard Wolfe,edwardsashley@example.org,477-744-3866,4227 Odom Track,Katherinestad,Massachusetts,45475,4009313157205340174,06/32,335,JCB
7520,1,7,802.38,d06bf8d1-1012-419a-99d7-1d6a35ba22fb,7,Americano,Soup,Vegetarian,Pudding,802.38,3683dfa0-c069-40ca-9998-fc02a677c636,Jose Ferguson,stacykennedy@example.com,465-420-0441 ext: 62756,68173 Matthew Islands,North Donald,Virginia,83033,340114294397615,12/29,300,VISA
7521,2,8,550.5,6d081efd-d574-412a-b982-9e4706fdfef3,4,Vermouth,Pate,Lamb,Pie,120.9,29fbbe80-a740-4ae8-a4d0-26dafd49590a,Ashley Miles,heidi69@example.org,357-608-3590 ext: 90210,39016 Elizabeth Mission,New Robertville,North Dakota,19711,180013180127149,12/32,439,Mastercard
7521,2,8,550.5,60f621a9-afa8-4d91-b6bf-9eb9526a3ee3,4,Vermouth,Foie Gras,Pork,Chocolate Cake,429.6,29fbbe80-a740-4ae8-a4d0-26dafd49590a,Ashley Miles,heidi69@example.org,357-608-3590 ext: 90210,39016 Elizabeth Mission,New Robertville,North Dakota,19711,180013180127149,12/32,439,Mastercard
7528,2,10,296.7,034358b0-144b-4120-a61b-6e2fcaa443cd,1,Aperol Spritz,Charcuterie,Lamb,Cookies,155.75,aa65bdb3-f404-4349-8621-60fca0cb1948,Lisa Green MD,kgillespie@example.com,694-831-1549 ext: 70481,89289 Jeffrey Port,East Logan,South Carolina,22993,4240837836258159,03/32,728,JCB
7528,2,10,296.7,44fbed1d-0f93-4b6c-a150-6ce03e0a3788,9,Port,Escargot,Steak,Chocolate Cake,140.95,aa65bdb3-f404-4349-8621-60fca0cb1948,Lisa Green MD,kgillespie@example.com,694-831-1549 ext: 70481,89289 Jeffrey Port,East Logan,South Carolina,22993,4240837836258159,03/32,728,JCB
7534,1,10,162.72,acf54df6-2017-496c-9977-96d9f99e4618,10,Americano,Charcuterie,Pizza,Ice Cream,162.72,b619de16-7286-4cf8-801d-f25f0dca4e4b,Mary Mcdaniel,lwilliams@example.com,233-946-5839,2561 Rhodes Brooks Apt. 998,West Ernest,Maine,22341,639099334257,05/26,240,Mastercard
7537,2,12,983.22,cdc251e5-3af7-4f3a-a5f5-edffc5fb392b,6,Bellini,Smoked Salmon,Lamb,Chocolate Cake,380.45,ee1a694e-bf23-4dd2-8f80-4ee8632e62e0,Christopher Burton,fordjanet@example.com,712-894-8460,0819 Hill Way Apt. 333,Port Derrick,New York,70853,6011597753972099,12/33,773,Diners Club / Carte Blanche
7537,2,12,983.22,8fe0e2d0-3a2a-4d27-840b-ee64e4210f59,6,Americano,Oysters,Duck,Cobbler,602.77,ee1a694e-bf23-4dd2-8f80-4ee8632e62e0,Christopher Burton,fordjanet@example.com,712-894-8460,0819 Hill Way Apt. 333,Port Derrick,New York,70853,6011597753972099,12/33,773,Diners Club / Carte Blanche
7539,1,1,125.77,c333088a-d241-4d10-877f-facd001699d9,1,Bellini,Smoked Salmon,Lobster,Creme Brulee,125.77,e900e998-1c71-42cf-b7f1-2a340d0f7e9f,Kristin Jackson,kaitlin02@example.com,755-229-9458 ext: 50664,98649 Smith Wells,Lake Samuelborough,Indiana,51288,4756221523304,06/31,5231,JCB
7544,1,3,180.52,65d0f529-8e37-42a4-a610-8515ebd41095,3,Port,Charcuterie,Fish,Cookies,180.52,8ff6f718-fa2d-45c2-895a-4eeb12b4b8de,Mr. Samuel Rodriguez PhD,jennapalmer@example.net,367-754-1412,80761 Joseph Throughway Suite 594,New Michael,Oklahoma,92031,180046926398335,06/28,624,VISA
7545,3,18,1934.94,65c2f43e-7f2e-4fcb-9eda-b98cf1d72256,8,Negroni,Foie Gras,Duck,Creme Brulee,822.49,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
7545,3,18,1934.94,03a51ce5-9c25-4a49-a75f-a4701567f5a5,4,Negroni,Escargot,Fish,Cookies,499.92,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
7545,3,18,1934.94,277c5863-ce72-40a6-ad7a-844c31bb84c8,6,Aperol Spritz,Crudites,Steak,Pie,612.53,62fba4b9-4c52-4177-a42e-a5200598d8b6,Benjamin Lopez,wchung@example.org,929-582-9333 ext: 249,7068 Anderson Road Suite 463,Port Rubenborough,Wyoming,67352,4502261401996866,05/33,008,VISA
7547,3,19,1450.4699999999998,84d630e5-dce6-4ffe-9ec8-1f0f7b10e3bd,6,Americano,Oysters,Lamb,Ice Cream,203.37,fdf874ff-477c-4724-80f0-65ae9255cec9,Phillip Meyer,lisaterry@example.com,958-783-9621 ext: 16720,2160 Cameron Ville Suite 335,Joseberg,Pennsylvania,75450,,,,
7547,3,19,1450.4699999999998,595902c0-7224-49c2-b96e-0bb8dcc5c384,5,Campari and Soda,Soup,Chicken,Tiramisu,642.67,fdf874ff-477c-4724-80f0-65ae9255cec9,Phillip Meyer,lisaterry@example.com,958-783-9621 ext: 16720,2160 Cameron Ville Suite 335,Joseberg,Pennsylvania,75450,,,,
7547,3,19,1450.4699999999998,e4393151-cef5-4661-9bbd-27c144581d12,8,Port,Pate,Duck,Tiramisu,604.43,fdf874ff-477c-4724-80f0-65ae9255cec9,Phillip Meyer,lisaterry@example.com,958-783-9621 ext: 16720,2160 Cameron Ville Suite 335,Joseberg,Pennsylvania,75450,,,,
7549,2,11,496.03,6846a523-ff4d-4ab2-a6e4-5346a962e78b,2,Americano,Cheese Plate,Vegetarian,Ice Cream,291.5,6bea0a8c-da9c-497b-944b-f85097fa8dc4,Jessica Daniels,zacharygibbs@example.net,248-989-3483 ext: 70282,57857 Scott Center,Robinborough,Missouri,08592,3582671906467475,06/25,765,JCB
7549,2,11,496.03,a938022d-4f5e-49a0-9fe0-c955156ee5d6,9,Sherry,Pate,Chicken,Chocolate Cake,204.53,6bea0a8c-da9c-497b-944b-f85097fa8dc4,Jessica Daniels,zacharygibbs@example.net,248-989-3483 ext: 70282,57857 Scott Center,Robinborough,Missouri,08592,3582671906467475,06/25,765,JCB
7551,1,4,473.34,0aaad4bb-5772-4cf0-a258-09893d52149e,4,Campari and Soda,Caviar,Vegetarian,Cheesecake,473.34,116907cf-98c9-4efe-9580-cc9dde7d9ea0,Dr. Robert Freeman,pbrown@example.com,337-919-0410 ext: 704,9042 Robert Flat,Larryton,New Mexico,85192,30353517296510,02/29,142,Mastercard
7552,2,18,1135.97,ffb90c0e-244a-452c-98f7-7e9c864f3f58,8,Champagne,Oysters,Lamb,Tiramisu,408.62,73d48896-06d2-4077-9710-2e2228e9331b,Dawn Sloan,delgadoryan@example.net,652-826-0334 ext: 615,438 Shawn Trail Suite 685,Lake Marktown,Connecticut,36923,2247337903676984,06/25,568,Diners Club / Carte Blanche
7552,2,18,1135.97,a16a1489-859f-4d3d-82c7-27cdea877c18,10,Negroni,Caviar,Vegetarian,Ice Cream,727.35,73d48896-06d2-4077-9710-2e2228e9331b,Dawn Sloan,delgadoryan@example.net,652-826-0334 ext: 615,438 Shawn Trail Suite 685,Lake Marktown,Connecticut,36923,2247337903676984,06/25,568,Diners Club / Carte Blanche
7553,1,6,325.63,31761c81-b7e3-4cbb-9190-f8d32d81358e,6,Sherry,Oysters,Steak,Cheesecake,325.63,e5daec5c-4bce-4afb-8c6b-5e32c8ac3ae9,Eric Daniels,george72@example.com,720-246-2593 ext: 469,620 Rachael Terrace,Blackbury,Oklahoma,48964,2233674003398846,01/30,488,JCB
7554,1,10,823.41,f93aa89e-f888-45f1-920a-1e2c3561b8c7,10,Port,Foie Gras,Vegetarian,Sorbet,823.41,e546449c-abfc-4ead-bf00-9df1ee2e5fe1,Gavin Benjamin,grace17@example.net,703-553-1002 ext: 1068,948 Daniel Unions Suite 152,West Glen,Arkansas,77679,6589271546621759,11/28,759,American Express
7556,1,8,330.69,1ce89a80-5dea-4811-bcac-cbed245f23ec,8,Negroni,Escargot,Fish,Creme Brulee,330.69,0a43dbd3-159c-4f59-93a5-4cd56cadf871,Stephanie Webster,christinequinn@example.com,252-235-0489 ext: 3575,429 Weber Village,Ryanview,Hawaii,97123,6011645198884229,10/28,924,Mastercard
7557,2,13,1058.84,9b77483e-354b-4712-9e39-c24a31397513,9,Vermouth,Charcuterie,Burger,Chocolate Cake,916.56,4818c34e-cf4d-40b4-b597-639ce89f417b,Connie Benitez,roybowers@example.net,418-650-2154 ext: 8022,8196 Watts Causeway,West Devon,Alaska,21722,574651860706,05/33,279,VISA
7557,2,13,1058.84,386c43cb-7e3a-4242-839d-155a6d2037cd,4,Port,Pate,Chicken,Chocolate Cake,142.28,4818c34e-cf4d-40b4-b597-639ce89f417b,Connie Benitez,roybowers@example.net,418-650-2154 ext: 8022,8196 Watts Causeway,West Devon,Alaska,21722,574651860706,05/33,279,VISA
7559,2,16,1235.93,6b254d2c-89fe-46b6-a9e7-a14b49ec3651,6,Campari and Soda,Smoked Salmon,Pork,Ice Cream,482.07,7a47d014-a265-41aa-9996-9da367dc8b47,Jason Bates,knightlori@example.com,508-775-8230 ext: 8857,27548 Kurt Causeway,Lake Lindseyborough,Maine,01064,503885107642,09/26,489,American Express
7559,2,16,1235.93,08dd01f5-7e53-4be6-b1b7-338cba98feb1,10,Kir,Salad,Chicken,Creme Brulee,753.86,7a47d014-a265-41aa-9996-9da367dc8b47,Jason Bates,knightlori@example.com,508-775-8230 ext: 8857,27548 Kurt Causeway,Lake Lindseyborough,Maine,01064,503885107642,09/26,489,American Express
7560,3,12,1919.63,94646ca4-0f53-4836-8e09-7d4ccd6be311,4,Sherry,Smoked Salmon,Chicken,Sorbet,876.02,6ffabf87-2f6b-486f-8cc3-4eef9f587ab4,Leslie Murray,torresdarius@example.net,745-619-8217 ext: 020,742 Noble Gardens,Hawkinsmouth,Colorado,86814,4741236180122604,08/26,601,Diners Club / Carte Blanche
7560,3,12,1919.63,27189bd6-68cd-4bad-a161-c61c572193e1,2,Vermouth,Charcuterie,Pork,Sorbet,549.76,6ffabf87-2f6b-486f-8cc3-4eef9f587ab4,Leslie Murray,torresdarius@example.net,745-619-8217 ext: 020,742 Noble Gardens,Hawkinsmouth,Colorado,86814,4741236180122604,08/26,601,Diners Club / Carte Blanche
7560,3,12,1919.63,c35a5de3-9ffa-4efd-b38f-f260f968f53a,6,Aperol Spritz,Pate,Duck,Cheesecake,493.85,6ffabf87-2f6b-486f-8cc3-4eef9f587ab4,Leslie Murray,torresdarius@example.net,745-619-8217 ext: 020,742 Noble Gardens,Hawkinsmouth,Colorado,86814,4741236180122604,08/26,601,Diners Club / Carte Blanche
7562,2,3,1407.67,c86ac40e-8c56-4466-a607-efbf01cdeefe,1,Aperol Spritz,Foie Gras,Pork,Cobbler,888.38,f5356307-fcc1-4461-b01c-4c6c510d41ab,Christopher Golden,ilawrence@example.net,962-359-7446 ext: 40548,1293 Joseph Vista Apt. 293,South Jesseville,Maryland,23055,3575891732060901,05/27,305,VISA
7562,2,3,1407.67,3e71a61c-1fd0-4ce2-8cde-ddf19b22ca0b,2,Sherry,Soup,Steak,Sorbet,519.29,f5356307-fcc1-4461-b01c-4c6c510d41ab,Christopher Golden,ilawrence@example.net,962-359-7446 ext: 40548,1293 Joseph Vista Apt. 293,South Jesseville,Maryland,23055,3575891732060901,05/27,305,VISA
7564,3,9,1075.54,530d755d-1ea5-4893-847d-600b28265706,1,Americano,Soup,Steak,Creme Brulee,598.09,c918cf57-f399-4bc1-8fe9-d9cd967ae4c0,Chelsea Craig,qburgess@example.org,295-279-7460 ext: 5365,290 Valerie Rapids,Hernandezhaven,Idaho,10201,4564109094855507764,11/30,350,VISA
7564,3,9,1075.54,f551a17c-17ee-45fa-a932-4522825da289,1,Champagne,Foie Gras,Lobster,Cheesecake,290.14,c918cf57-f399-4bc1-8fe9-d9cd967ae4c0,Chelsea Craig,qburgess@example.org,295-279-7460 ext: 5365,290 Valerie Rapids,Hernandezhaven,Idaho,10201,4564109094855507764,11/30,350,VISA
7564,3,9,1075.54,a211b48a-7198-4757-84ae-e1aec33e7bb7,7,Vermouth,Foie Gras,Lobster,Cobbler,187.31,c918cf57-f399-4bc1-8fe9-d9cd967ae4c0,Chelsea Craig,qburgess@example.org,295-279-7460 ext: 5365,290 Valerie Rapids,Hernandezhaven,Idaho,10201,4564109094855507764,11/30,350,VISA
7566,2,3,539.2,0e4a01ae-23de-44cb-b685-b41604859c90,1,Bellini,Smoked Salmon,Chicken,Sorbet,280.96,ce9a370a-4a46-4a86-b1e4-36a30024e600,Katrina Murillo,jbradshaw@example.com,831-478-2185,0719 Michael Greens Suite 283,Harmontown,Maryland,51595,4395773782564097,04/24,380,JCB
7566,2,3,539.2,afeef4b9-5162-4e79-abea-856e607d9f7b,2,Bellini,Pate,Lobster,Chocolate,258.24,ce9a370a-4a46-4a86-b1e4-36a30024e600,Katrina Murillo,jbradshaw@example.com,831-478-2185,0719 Michael Greens Suite 283,Harmontown,Maryland,51595,4395773782564097,04/24,380,JCB
7567,1,10,580.91,7be71043-f48d-4ca6-bdae-c55a5fccbf61,10,Campari and Soda,Charcuterie,Pork,Pudding,580.91,72b4fc26-e928-4468-8dc7-980118e0c585,Charles Waters,tperez@example.net,534-476-8301,7033 Perry Stravenue Suite 301,Port Steven,New Jersey,52083,213100398661349,10/28,394,Mastercard
7568,3,12,1233.16,dd8e93b8-2771-4d51-9a4e-9bd672007b66,2,Champagne,Oysters,Burger,Pie,879.88,5c066551-6d89-4899-ab6e-9dbc1959e211,Denise Reed,cody71@example.com,391-879-1288 ext: 300,4797 Cabrera Keys Suite 537,Port Michelle,New York,14358,371471481516254,09/31,836,VISA
7568,3,12,1233.16,a01709d3-bb4e-437e-a0da-93806660e494,1,Bellini,Foie Gras,Pasta,Ice Cream,213.6,5c066551-6d89-4899-ab6e-9dbc1959e211,Denise Reed,cody71@example.com,391-879-1288 ext: 300,4797 Cabrera Keys Suite 537,Port Michelle,New York,14358,371471481516254,09/31,836,VISA
7568,3,12,1233.16,d2f66072-5364-4272-a671-5848d3e8000f,9,Campari and Soda,Caviar,Steak,Ice Cream,139.68,5c066551-6d89-4899-ab6e-9dbc1959e211,Denise Reed,cody71@example.com,391-879-1288 ext: 300,4797 Cabrera Keys Suite 537,Port Michelle,New York,14358,371471481516254,09/31,836,VISA
7571,2,5,1849.69,77bddd9e-d692-4c32-a784-a64e338dd716,4,Kir Royale,Escargot,Lobster,Sorbet,870.41,c95fd013-c47d-41d5-a975-fe320878eeb7,Stephanie Randolph,jthompson@example.com,285-835-4557,01784 Smith Ports Suite 225,South Jessicatown,Delaware,53021,4647726653458035,12/31,723,JCB
7571,2,5,1849.69,61472119-4862-40b8-8ea2-f09b78dd5f82,1,Campari and Soda,Crudites,Chicken,Tiramisu,979.28,c95fd013-c47d-41d5-a975-fe320878eeb7,Stephanie Randolph,jthompson@example.com,285-835-4557,01784 Smith Ports Suite 225,South Jessicatown,Delaware,53021,4647726653458035,12/31,723,JCB
7574,1,1,389.54,9eedc793-cb53-49d6-9738-224691e9e8e1,1,Port,Cheese Plate,Burger,Cobbler,389.54,62dcb0f4-21ff-40c1-8b74-4e795b2b0a0d,Jennifer Moreno,marilynaguirre@example.com,947-934-6798,0776 Sandra Forge Apt. 357,South Gabriel,Wyoming,76697,,,,
7575,1,9,534.66,3a528e30-8d9c-4804-907d-0ec8777b64b3,9,Port,Salad,Lobster,Pie,534.66,5d41829e-01b3-4c35-9b8c-db2899f8c856,James Allen,sjones@example.net,542-930-2074 ext: 30185,283 Dawn Groves Suite 816,South Gregorytown,Louisiana,97534,4437048225061909344,12/29,725,Maestro
7577,2,6,1624.57,5ed96f2c-f0af-451a-8e01-825d22154c90,2,Vermouth,Crudites,Pork,Ice Cream,749.15,fb511f1f-bce1-4ab7-9358-34a136215ae2,Jessica Bennett,michaelcameron@example.com,760-727-4095,941 Andrews Haven,North Joshua,Pennsylvania,29522,2229107428214997,10/24,599,JCB
7577,2,6,1624.57,d285a940-5828-4a3f-bdb9-633ca9535246,4,Vermouth,Foie Gras,Duck,Tiramisu,875.42,fb511f1f-bce1-4ab7-9358-34a136215ae2,Jessica Bennett,michaelcameron@example.com,760-727-4095,941 Andrews Haven,North Joshua,Pennsylvania,29522,2229107428214997,10/24,599,JCB
7582,3,15,1204.48,707824de-e4b6-4cb4-964b-5eca30383467,8,Kir Royale,Charcuterie,Fish,Pie,644.44,e34c3acb-88c5-46db-ac5c-3535d33f144e,Rose Conrad,robertphelps@example.net,794-934-5557 ext: 868,3845 Kevin Glens,North Erica,Ohio,25852,2642474561958999,10/32,084,VISA
7582,3,15,1204.48,817da104-1e5c-48b9-bdd0-2088d23f8946,2,Campari and Soda,Smoked Salmon,Duck,Tiramisu,404.3,e34c3acb-88c5-46db-ac5c-3535d33f144e,Rose Conrad,robertphelps@example.net,794-934-5557 ext: 868,3845 Kevin Glens,North Erica,Ohio,25852,2642474561958999,10/32,084,VISA
7582,3,15,1204.48,4ff0ed4e-f8db-485c-b7e1-03879874dcc3,5,Negroni,Soup,Duck,Tiramisu,155.74,e34c3acb-88c5-46db-ac5c-3535d33f144e,Rose Conrad,robertphelps@example.net,794-934-5557 ext: 868,3845 Kevin Glens,North Erica,Ohio,25852,2642474561958999,10/32,084,VISA
7583,2,13,1404.3400000000001,e2bc31da-bec5-4af4-806b-ffe703b8433f,6,Americano,Charcuterie,Fish,Creme Brulee,523.19,bfb7e50b-2efd-4b45-9b7e-77db641510ac,Tammy Carroll,torressherry@example.org,536-342-3670 ext: 10433,3579 Mills Glens Suite 240,Simpsontown,Oklahoma,34305,4597118662414755,08/28,703,JCB
7583,2,13,1404.3400000000001,4f81cd9f-005a-44e4-b178-26dfe5155d10,7,Bellini,Pate,Pizza,Chocolate,881.15,bfb7e50b-2efd-4b45-9b7e-77db641510ac,Tammy Carroll,torressherry@example.org,536-342-3670 ext: 10433,3579 Mills Glens Suite 240,Simpsontown,Oklahoma,34305,4597118662414755,08/28,703,JCB
7586,2,8,654.6,2fdba7f6-0411-4e4e-83e1-598e34053fad,3,Americano,Crudites,Pork,Chocolate,407.85,2c4b222a-53d7-4896-ab74-72d8539924dc,Michael Mcdonald,kgross@example.net,745-688-7129,5892 Sanchez Dam,Lake Williamshire,New Hampshire,62530,6513980479782666,08/29,661,VISA
7586,2,8,654.6,006672ce-9624-4129-a8b2-195e34125846,5,Kir,Pate,Fish,Pudding,246.75,2c4b222a-53d7-4896-ab74-72d8539924dc,Michael Mcdonald,kgross@example.net,745-688-7129,5892 Sanchez Dam,Lake Williamshire,New Hampshire,62530,6513980479782666,08/29,661,VISA
7587,1,1,558.82,46fc5eaf-c3e6-440a-9437-facc42927a2d,1,Champagne,Escargot,Fish,Cheesecake,558.82,4b8bebf9-0c92-406a-ad58-644246e91285,Mathew West,tbonilla@example.com,972-594-6715,26776 Jessica Course,Lake Kristashire,Mississippi,22412,349085374862085,07/27,254,Discover
7588,1,2,237.31,ad8d6e75-a4c4-443f-bbe6-0ec467f9205c,2,Aperol Spritz,Charcuterie,Pasta,Creme Brulee,237.31,850675a6-9948-4558-a6b8-a48aff2b2017,Brandon Stewart,gonzalezalexandria@example.org,632-445-4329 ext: 83613,1703 Murphy Mall Suite 910,Lake Stacey,Missouri,42317,30492108681274,10/28,389,Mastercard
7589,1,7,681.54,86ffa27c-faa6-4ed4-963c-998624183585,7,Port,Escargot,Burger,Chocolate,681.54,235430a8-b967-4394-b82d-974d63373200,Karen Gomez,maria81@example.org,298-304-9361,713 Greer Corners Suite 021,Jonestown,West Virginia,57790,6011887036929358,12/30,502,VISA
7590,2,14,926.6899999999999,e62860d4-b7fb-4e38-9f36-2739b2d24321,7,Negroni,Cheese Plate,Pasta,Tiramisu,758.3,7dd0c32b-0c49-46c4-b5e7-18f773b1f06a,Brittney Anderson,robertcastro@example.org,681-328-6583,6867 Curtis Mills Apt. 980,North Jenniferburgh,Illinois,22034,4646801056678009,11/32,513,JCB
7590,2,14,926.6899999999999,935c3b50-16bf-43a0-ba53-0dc46291ac1a,7,Vermouth,Caviar,Burger,Ice Cream,168.39,7dd0c32b-0c49-46c4-b5e7-18f773b1f06a,Brittney Anderson,robertcastro@example.org,681-328-6583,6867 Curtis Mills Apt. 980,North Jenniferburgh,Illinois,22034,4646801056678009,11/32,513,JCB
7591,1,6,694.63,6a2e890a-bd13-44c5-b5a0-1cb971caffa4,6,Aperol Spritz,Oysters,Lobster,Ice Cream,694.63,76daf8c0-25c7-45a3-878d-95c43a6b79a1,Mrs. Elizabeth Francis,joneschristopher@example.org,519-227-7233 ext: 88218,01396 Kim Cape,New Patrick,California,38128,180036899866608,03/32,908,VISA
7592,1,9,303.76,f5098f66-777a-403f-93d3-29c159d4578e,9,Port,Crudites,Duck,Sorbet,303.76,c790724c-012c-4ea1-ae0d-b14a45e07c43,Michael Hensley,bburch@example.com,844-465-4145 ext: 1589,214 Jackson River,Lake Charles,North Carolina,90264,4675760988123895402,07/33,023,Mastercard
7593,1,8,678.45,d3da9b94-b590-4389-be00-cafa9dcb3f54,8,Sherry,Oysters,Pork,Pudding,678.45,f92d82b2-ec99-4872-9fe5-a60f2054300e,Scott Johnson,munoztyler@example.com,210-338-8592 ext: 771,1446 Diane Branch Suite 490,Lake Markton,Maine,40086,371196944720868,03/27,189,VISA
7594,1,8,597.69,2a2494a6-8fee-49b1-a916-78bcd96d6b9d,8,Port,Oysters,Pizza,Creme Brulee,597.69,0da27b94-0459-4098-b638-98ecb8052adc,Diana Lewis,seanalvarado@example.org,637-265-9418,70966 Hampton Stream Apt. 746,Alexandermouth,Rhode Island,20022,,,,
7595,5,38,2795.7,3a2a20ed-162b-4b96-af43-8fdbb0cf16ec,10,Sherry,Foie Gras,Pasta,Pudding,255.36,a8a82fb9-11f0-452f-8e52-ac60969a59ed,Michael Hickman,jenniferedwards@example.org,207-243-7858 ext: 581,177 Brett Forge,Elizabethborough,Georgia,14905,4811402468421124461,11/24,833,JCB
7595,5,38,2795.7,22492b8c-9b01-4a31-99b2-cbf178a50967,10,Champagne,Salad,Lobster,Sorbet,450.12,a8a82fb9-11f0-452f-8e52-ac60969a59ed,Michael Hickman,jenniferedwards@example.org,207-243-7858 ext: 581,177 Brett Forge,Elizabethborough,Georgia,14905,4811402468421124461,11/24,833,JCB
7595,5,38,2795.7,89e7a3b8-2b96-4a86-9bcb-397c787636e6,7,Vermouth,Charcuterie,Steak,Sorbet,874.68,a8a82fb9-11f0-452f-8e52-ac60969a59ed,Michael Hickman,jenniferedwards@example.org,207-243-7858 ext: 581,177 Brett Forge,Elizabethborough,Georgia,14905,4811402468421124461,11/24,833,JCB
7595,5,38,2795.7,9cdbd0c2-6f32-4ef8-a7c4-59dece5103a1,5,Bellini,Pate,Steak,Tiramisu,802.26,a8a82fb9-11f0-452f-8e52-ac60969a59ed,Michael Hickman,jenniferedwards@example.org,207-243-7858 ext: 581,177 Brett Forge,Elizabethborough,Georgia,14905,4811402468421124461,11/24,833,JCB
7595,5,38,2795.7,423ed569-791a-48ed-a628-78b4e9eed4b0,6,Aperol Spritz,Crudites,Pork,Cobbler,413.28,a8a82fb9-11f0-452f-8e52-ac60969a59ed,Michael Hickman,jenniferedwards@example.org,207-243-7858 ext: 581,177 Brett Forge,Elizabethborough,Georgia,14905,4811402468421124461,11/24,833,JCB
7596,1,9,552.2,33b91915-2b0e-49c2-8888-7447709324d2,9,Bellini,Soup,Steak,Cheesecake,552.2,1f32f291-554f-403a-b8b9-d4e08b699920,Matthew Lowery,sgonzales@example.com,716-874-6907,37199 Lee Tunnel,Lake Jeromeborough,Oklahoma,84552,36206140462962,07/32,578,VISA
7597,2,15,1465.1599999999999,aa410394-c621-49e2-aaf0-1b61480998c2,8,Kir,Cheese Plate,Duck,Creme Brulee,694.8,e89c1ad2-7250-4585-9f12-ea932d5989b6,Gina Clark,wlowe@example.net,577-999-2707,32220 Tasha Lakes Apt. 154,Jessicaborough,Virginia,32883,3549926075843829,03/26,577,Maestro
7597,2,15,1465.1599999999999,ec97c53f-44fb-4e29-8003-74997e7915ed,7,Sherry,Foie Gras,Lamb,Ice Cream,770.36,e89c1ad2-7250-4585-9f12-ea932d5989b6,Gina Clark,wlowe@example.net,577-999-2707,32220 Tasha Lakes Apt. 154,Jessicaborough,Virginia,32883,3549926075843829,03/26,577,Maestro
7602,3,21,2065.66,430819e7-f2ab-4d29-ada4-880b781af760,8,Bellini,Escargot,Steak,Chocolate,615.25,8edb3600-b0b7-498f-921f-f4d967af2357,Tina Mason,alyssa87@example.org,877-672-5718 ext: 771,4717 Andre Plains Suite 827,Brewerland,New Jersey,20008,4969627583775185,04/28,926,VISA
