order_id,customer_id,items,aperitifs,appetizers,entrees,desserts,total,total_orders,total_items,total_spent,customer_demographic_id,name,email,phone_number,address,city,state,zip_code,credit_card_number,credit_card_expires,credit_card_security_code,credit_card_provider
f461a444-f66f-4f02-b126-12b3a6388ad7,6372,6,Sherry,Foie Gras,Lobster,Cookies,290.55,2,15,825.5,68d87439-ff93-42d4-b1e3-cd1844dfc844,Todd Wilson,,318-852-9708 ext: 0154,1319 Leon Shores Suite 336,Turnertown,Washington,28818,346879292176898,03/26,460,Maestro
b83348da-e1bc-4d6d-8aa3-047aaff02603,6372,9,Bellini,Soup,Pork,Cobbler,534.95,2,15,825.5,68d87439-ff93-42d4-b1e3-cd1844dfc844,Todd Wilson,,318-852-9708 ext: 0154,1319 Leon Shores Suite 336,Turnertown,Washington,28818,346879292176898,03/26,460,Maestro
d86f0bf9-2cd1-4443-ad45-76bb49f1ef68,3040,3,Vermouth,Crudites,Vegetarian,Chocolate,869.16,1,3,869.16,8c66469a-c795-4e01-95ac-da40f07bb9ba,Emily Santiago,,,992 Mark Mountains,Kaitlynberg,Nebraska,65345,4519298249864337,11/25,477,VISA
a6626c31-d2fd-4f5e-af16-41a7c954879a,2916,9,Americano,Smoked Salmon,Vegetarian,Sorbet,933.76,1,9,933.76,c43f7c51-22c6-4f0f-a122-5d5a12df4502,Olivia Herrera,cherylhill@example.com,278-518-8460,5335 Mary Cliff,Weberstad,Florida,83018,3530755396389985,08/27,685,JCB
b1cba5ec-cc2a-4317-89a9-f5644b726dc4,3345,8,Negroni,Soup,Lobster,Chocolate Cake,901.05,1,8,901.05,72a7f457-6b92-477e-8298-2eb5877118ec,Jason Pierce,julie47@example.com,775-804-7472 ext: 1062,2305 Mary Lakes,Stephenfurt,Rhode Island,88507,4362484744942582,04/32,342,VISA
a8004cd0-2286-40cd-9552-fbe07819cf9b,8733,4,Bellini,Caviar,Pasta,Pie,155.47,1,4,155.47,6fd1ced4-2089-4620-b383-95858d9c0a3e,Ronald Hernandez,jennifer03@example.org,871-856-9647 ext: 118,98982 Joyce Key,Sarahmouth,Missouri,80596,5245270883462734,12/27,459,VISA
ef5ee3a3-fdce-454a-97a9-805871fc7dfd,639,5,Vermouth,Oysters,Vegetarian,Pudding,363.0,1,5,363.0,66b4e3a3-1f27-428e-a99f-afececdffb78,Larry Collier,hopkinsjesse@example.com,586-317-8931 ext: 94061,284 Morgan Parks,Port Ericaberg,Utah,04051,3566318216017539,03/29,629,JCB
dc718280-dda2-41c3-a8a0-e5057cd6677e,1129,10,Sherry,Salad,Vegetarian,Tiramisu,433.97,1,10,433.97,6cabef0c-20ab-4f7b-8675-fe51b3354dd7,Kyle Giles,christine05@example.org,419-278-1862 ext: 89831,87880 Smith Underpass Suite 559,Michelleburgh,Vermont,70714,4305624294281531,07/27,227,Maestro
608881b3-f4f2-4a0f-92d3-2c267f5e3f57,890,1,Sherry,Pate,Pasta,Ice Cream,148.38,1,1,148.38,19317995-3fa5-480c-b7f3-b7bec8c60fb6,Nathan Fernandez,martindevin@example.org,,2672 Edward Inlet Suite 737,Mcintyrefurt,New York,30658,180059320423658,06/33,398,JCB
29e46610-bad8-487b-98fd-c0f8bf8ef839,5649,5,Bellini,Foie Gras,Pizza,Chocolate Cake,477.65,1,5,477.65,ffb8ca07-2cf9-4ec5-a7b9-6914d22ad988,Lindsey Curry,anthonyhart@example.org,486-715-8369,7648 Fox Court Apt. 266,Watkinsstad,New York,54871,,,,
b97c7230-6a70-4947-aa3c-e275c1681d18,7297,5,Sherry,Pate,Duck,Chocolate,963.89,1,5,963.89,2534b8f9-fb75-432d-9b8c-8330aa0214c8,Kaitlin Young,,694-604-3774 ext: 80669,76863 Omar Course Apt. 306,West Karenfurt,Illinois,99362,2548694627299824,12/33,254,Discover
e6e0e1df-ddfa-4c87-9506-6a3d68570654,7392,1,Bellini,Smoked Salmon,Vegetarian,Creme Brulee,324.31,1,1,324.31,dd33bde4-aa7c-4071-b65b-17ecf259edf7,Jared Smith,michaelyoung@example.net,577-948-7086 ext: 3979,953 Weeks Pines,North Vicki,Alaska,09910,2251282341716963,04/30,640,VISA
52bb5e31-5621-4c11-b6f9-ea639002b928,8465,9,Campari and Soda,Escargot,Vegetarian,Tiramisu,197.9,1,9,197.9,8db9fd68-6048-4fb0-a857-ee52eb70c857,Tyler Soto,wrightderek@example.com,,0893 Wendy Mall Suite 492,West Michael,Wyoming,22694,3526312964769622,09/28,149,Mastercard
0b5165fa-5fdf-4f77-963d-ca3c32c06e04,3353,10,Campari and Soda,Salad,Duck,Cookies,469.98,2,14,1275.72,bb876f56-06a6-4311-9dee-17e1a118336c,Laurie Allen,rodneybond@example.net,978-878-4915 ext: 06938,743 Stewart Spur Suite 820,Frankview,Hawaii,09458,3513362405604354,01/34,335,VISA
abb50958-48b6-4533-a262-8382f507df2b,3353,4,Americano,Crudites,Chicken,Chocolate,805.74,2,14,1275.72,bb876f56-06a6-4311-9dee-17e1a118336c,Laurie Allen,rodneybond@example.net,978-878-4915 ext: 06938,743 Stewart Spur Suite 820,Frankview,Hawaii,09458,3513362405604354,01/34,335,VISA
98133662-21ba-446a-8af0-3a28bb720bf0,9330,8,Campari and Soda,Charcuterie,Chicken,Pudding,770.56,1,8,770.56,5cb72403-1b42-4766-931f-67e6d0cec38a,Justin Gay,montoyaheather@example.org,373-741-2418,8291 Dana Islands Apt. 031,Rhondaburgh,Tennessee,57276,6573515274548164,12/27,512,American Express
31fb56bc-f0c3-427f-9e31-c526c7a247b9,9843,2,Negroni,Oysters,Fish,Ice Cream,307.99,1,2,307.99,610343fd-05e5-41de-8e80-d5174e7542ab,Patrick Robertson,wmayer@example.org,665-500-5354 ext: 345,1297 Michelle Well Suite 414,Stevenmouth,Delaware,01420,4616295322076039,08/27,989,JCB
8029d4c3-f9c9-4264-a785-139dd0228be3,8531,10,Champagne,Charcuterie,Pizza,Cobbler,225.93,1,10,225.93,e676cca2-698a-4e25-979e-d54daffa8ab3,Jeffery Ortiz,jmitchell@example.com,491-571-6665,8673 Graham Bypass,South Ronald,Montana,83059,2553918580870962,12/31,785,JCB
a1cc136b-e6ca-48ee-ac13-1be926bbca64,1354,4,Champagne,Smoked Salmon,Vegetarian,Chocolate,163.77,2,12,406.09000000000003,f9383caa-c429-4405-bee7-ac0c69d11019,Danielle Manning,smithjames@example.org,,6654 Matthew Locks Apt. 133,Port Elizabethstad,Washington,23367,503899645546,01/33,909,VISA
6f7b4263-ea37-43eb-be2c-3bc8d9a9f402,1354,8,Sherry,Smoked Salmon,Pizza,Chocolate,242.32,2,12,406.09000000000003,f9383caa-c429-4405-bee7-ac0c69d11019,Danielle Manning,smithjames@example.org,,6654 Matthew Locks Apt. 133,Port Elizabethstad,Washington,23367,503899645546,01/33,909,VISA
ec41bf83-5fd6-48e8-adb3-2bed33046c17,124,3,Vermouth,Salad,Duck,Tiramisu,522.0,1,3,522.0,e38a6c39-7ec7-4213-9eb4-ebe6f87f71be,Patricia Gilbert,rward@example.net,,31645 Thomas Dam,South Brianfurt,South Carolina,71373,2717982362276015,05/28,893,JCB
8905d9f8-ad6b-4512-baac-eb1548107ec4,7804,5,Bellini,Cheese Plate,Pasta,Cheesecake,917.92,1,5,917.92,90fc7f7a-2bfd-49a1-bcca-819c32a13d76,Lindsay Lam,staceyruiz@example.com,865-652-3148 ext: 241,5504 Lawrence Views Apt. 381,Brentberg,New Hampshire,75803,4115041312865411,04/33,723,Discover
4dbd91a2-06df-4e0d-a0da-0a6e8ac549ef,1327,6,Aperol Spritz,Crudites,Burger,Chocolate Cake,657.38,1,6,657.38,a54d8c43-2832-4995-969d-8f0f2566504d,Carlos Navarro,fisherchristopher@example.com,666-737-2115,2161 Jessica Glen Apt. 797,Dicksonshire,Tennessee,82358,4055907556005,11/31,156,Discover
33b91915-2b0e-49c2-8888-7447709324d2,7596,9,Bellini,Soup,Steak,Cheesecake,552.2,1,9,552.2,1f32f291-554f-403a-b8b9-d4e08b699920,Matthew Lowery,sgonzales@example.com,716-874-6907,37199 Lee Tunnel,Lake Jeromeborough,Oklahoma,84552,36206140462962,07/32,578,VISA
3f1c504d-27cc-4f1a-8714-b295f35b5712,7335,8,Bellini,Charcuterie,Duck,Tiramisu,766.54,1,8,766.54,608c3855-57cd-4c93-b681-919cf15b2eee,John White,jeannetodd@example.org,867-223-3683,18089 Brown Ford,West Madelineport,Connecticut,48599,213128981840921,10/27,249,Maestro
e974839e-4cca-4c78-af8f-274b2567389d,7316,5,Bellini,Cheese Plate,Vegetarian,Chocolate Cake,264.74,2,9,558.4000000000001,3715b4e0-84ab-4cbe-934a-0d080874e3f2,Jennifer Page,tboyd@example.net,872-678-3849 ext: 8424,25925 Sheri Brooks,North Nicholas,Wyoming,15094,340310057977870,03/29,541,American Express
b7f3d96a-4a12-42d6-ac8c-f9ed320d6a1a,7316,4,Campari and Soda,Cheese Plate,Pork,Chocolate,293.66,2,9,558.4000000000001,3715b4e0-84ab-4cbe-934a-0d080874e3f2,Jennifer Page,tboyd@example.net,872-678-3849 ext: 8424,25925 Sheri Brooks,North Nicholas,Wyoming,15094,340310057977870,03/29,541,American Express
5fba3d5b-5ae7-40b0-9eb5-16a3d51cefe6,651,3,Port,Oysters,Pork,Chocolate,592.27,1,3,592.27,ad9bbbe5-b2d8-4f9b-bd73-145fd409f403,Jesse Scott,kwilliams@example.org,500-990-7976,849 Christina Crossroad,Nataliefort,Virginia,05066,4877835009961682,02/33,057,VISA
886b2b75-3ae3-444c-aa7c-3cf1ce37cf07,9598,2,Sherry,Charcuterie,Lamb,Chocolate,346.74,2,11,830.76,7fa8b3a6-129c-4905-9dbe-460ce13ea2da,Alyssa Tucker,,735-493-4715,463 Nunez Fall Suite 076,Hornbury,West Virginia,89451,4669065512032738,05/30,061,JCB
4ffcea8e-e67b-4c6c-823d-c940c3b7e0e6,9598,9,Kir,Smoked Salmon,Lobster,Cheesecake,484.02,2,11,830.76,7fa8b3a6-129c-4905-9dbe-460ce13ea2da,Alyssa Tucker,,735-493-4715,463 Nunez Fall Suite 076,Hornbury,West Virginia,89451,4669065512032738,05/30,061,JCB
12836728-a1c8-4d8a-bd30-43266aad1786,2970,4,Negroni,Soup,Pizza,Tiramisu,299.54,1,4,299.54,161360b9-324e-4613-a09c-0bcbdc2ec349,Jennifer Jackson,victoriawood@example.net,209-282-2109,1922 Melissa Ridges,Whiteview,Florida,74063,30547870779844,04/33,993,Maestro
4bdfb4e5-86d2-4336-94fe-82a2f2190edc,7659,4,Americano,Salad,Chicken,Pie,729.6,1,4,729.6,186d8f35-5895-4266-8dd3-07cdfb208980,Kelly Townsend,vwright@example.net,674-631-5898 ext: 77249,984 Nelson Dale Apt. 587,New Joseph,Idaho,08175,378709977648534,06/25,422,Discover
a6ea4d51-f662-40fb-ab1e-4856a92deca3,3910,9,Kir,Soup,Lamb,Pie,110.49,1,9,110.49,d63a4e72-a3d6-4720-b927-e3ccb3a49c31,Thomas Young,lisa53@example.org,549-621-8389 ext: 7570,,,,,4249384552824006,03/31,263,Discover
5b6767fa-55ea-44a0-a3fd-506a6d710ad7,4466,9,Aperol Spritz,Crudites,Lobster,Sorbet,427.75,1,9,427.75,9ed31ba4-c061-4ff3-acf8-dd1b592349ff,Sean Moran,jadegonzalez@example.com,245-615-5417 ext: 3988,86458 Vargas Shore Apt. 094,Zacharyshire,New Mexico,57229,4357466571839616,02/26,756,VISA
22c83679-4ec0-45b4-a535-ccd49c113c92,6981,10,Negroni,Escargot,Chicken,Cobbler,533.83,1,10,533.83,ce682bfc-87b7-4d4d-90cc-d23ed71215ed,Anne Wood,brandonanderson@example.com,839-691-5680,8400 Jordan Rest Apt. 738,East Carmenview,Nevada,64166,3552955460892814,03/32,547,JCB
bb32a05c-e2ca-49a6-820c-9f6507ecf25b,2967,3,Champagne,Charcuterie,Pasta,Sorbet,180.48,1,3,180.48,a4e0a139-411e-4c35-8146-e6f1d50aa347,Evan Meadows,pcampbell@example.com,964-894-0951,09829 Michael Mountains,Heatherville,Missouri,12825,4550606871578183,09/26,985,Discover
160110a8-fcd5-46cf-a406-24ec08b9d243,5990,4,Campari and Soda,Salad,Steak,Sorbet,806.2,1,4,806.2,78b423d2-34d7-4621-9280-111f11e1cebe,Ashley Wallace,reynoldsanita@example.org,,39503 Bell Manors,North Maryland,Colorado,75682,502067861471,03/29,076,Maestro
51dc42a5-e37d-4254-baa5-86b5cbfe8ace,5405,9,Bellini,Escargot,Pork,Cheesecake,924.72,1,9,924.72,5f267457-b88e-43de-9a61-633813657065,Amanda Hernandez,bortiz@example.net,930-426-9763,52298 Rice Freeway Suite 154,South Hannah,Louisiana,76905,4790332795477,02/33,324,VISA
ca309d23-181c-4ed1-80ef-cded67d0a33f,971,3,Aperol Spritz,Soup,Duck,Cobbler,530.6,1,3,530.6,f0e80aad-ddd6-4ba9-9ec3-35833f24e869,Andrea Hawkins,david93@example.net,,2938 Smith Crest,Huffmanport,Alabama,03312,4244333022961145762,09/29,102,VISA
111c096f-d962-4fbf-ba41-c0f2fe444fe5,5514,5,Vermouth,Crudites,Pork,Sorbet,227.04,1,5,227.04,484fbebe-e3d3-49a8-9cae-19ef266ce1c3,David Cooper,eatoncarmen@example.net,,919 Paul Spurs,New Jamesfort,New York,01173,,,,
8138f81b-6f79-4b3e-acfc-68da49dbdd13,5155,9,Campari and Soda,Oysters,Burger,Cheesecake,693.82,1,9,693.82,55c3e580-ae27-41d5-a980-c5f51ec65a16,Barbara Todd,hgonzales@example.org,522-898-1780 ext: 56008,7835 Lisa Springs Apt. 627,Snyderfurt,Indiana,42242,4177092526552183,11/33,739,Mastercard
9f14aa34-cd42-45cb-8c8b-831a6382f5ed,2603,2,Aperol Spritz,Foie Gras,Duck,Tiramisu,983.16,1,2,983.16,ec656d35-117e-4b7a-a516-e50b893d8e06,Mackenzie Chambers,,776-272-8823,046 Brian Junctions Suite 026,West Stephen,Idaho,54993,3589594832578186,12/32,703,VISA
51a8c749-6b8d-41fa-9fe1-2beffe85a770,6953,4,Americano,Salad,Fish,Ice Cream,932.46,1,4,932.46,8134720d-977c-4499-b823-12b6200c9a58,Justin Rivera,staffordlinda@example.org,893-285-2242 ext: 68025,0798 Corey Wall Apt. 121,New Renee,Arizona,29546,4703469179791396,12/30,629,Mastercard
ba77c43e-4bae-4a7c-a86b-a745d1d1386e,8943,10,Kir Royale,Smoked Salmon,Steak,Cobbler,362.41,1,10,362.41,da5db6c0-d121-40f3-bc64-0d130a408c09,Andrew Zimmerman,gallowaythomas@example.net,602-666-3589 ext: 4315,53102 James Isle Apt. 578,Brianland,Michigan,34288,180083000659324,09/28,345,VISA
958d7e71-aa7f-4ad1-a117-2647d9699201,8661,4,Vermouth,Escargot,Vegetarian,Pie,374.08,1,4,374.08,11c148dc-de3a-44d0-9ae3-0d572023a1cc,Jeffrey Walker,amyknight@example.org,774-701-0863,72612 Richards Run Suite 158,West Kerryport,New York,65628,4972120443920421503,08/25,3027,VISA
c41e8c02-df1d-40ec-b71a-354c0cbadde2,5891,6,Kir Royale,Crudites,Duck,Pudding,515.3,1,6,515.3,6d27f884-d376-4146-bb3e-a0a42d87bbba,Tony Butler,maxwellsanchez@example.net,959-205-5307 ext: 6132,55341 Richard Avenue Apt. 088,New Deniseside,California,46194,4870147230934,11/27,862,American Express
d94ab27b-7be4-4efc-a84f-31fd723d61f5,6319,4,Negroni,Cheese Plate,Pasta,Cheesecake,854.67,1,4,854.67,54a172eb-4387-4f58-976a-5a1753656e34,Krista Vance,,263-419-3508,,,,,6510229360036664,03/26,695,Discover
f2c5bf52-3597-4e70-a039-29f20ad590bb,7008,8,Sherry,Charcuterie,Lobster,Creme Brulee,856.78,1,8,856.78,6060933a-9cdb-4129-9e82-560c96bcabe0,Tiffany Clayton MD,lewismackenzie@example.net,517-679-0886,4077 Victor Mills Apt. 991,East Allenland,New Mexico,05798,4890363431318580,03/31,452,VISA
0860b1a5-3e3f-44f0-bbb1-1eb3a8e184aa,9890,5,Vermouth,Crudites,Pizza,Chocolate Cake,596.04,2,7,1315.17,17ec5e80-c93e-4e80-a867-986f306a640b,Jose Mullen,butlerzachary@example.com,,37321 Hurley Lodge,East Danielle,Colorado,79785,4016608202794,09/29,293,Discover
d83db992-228b-477c-9dad-ae0df61f728c,9890,2,Aperol Spritz,Pate,Pork,Chocolate Cake,719.13,2,7,1315.17,17ec5e80-c93e-4e80-a867-986f306a640b,Jose Mullen,butlerzachary@example.com,,37321 Hurley Lodge,East Danielle,Colorado,79785,4016608202794,09/29,293,Discover
8332fed2-276b-4da2-b7b3-136cd81e68fa,2812,5,Port,Escargot,Pizza,Cookies,940.43,1,5,940.43,506f5609-e773-407b-93dd-20cbbc4379e6,Maureen Smith,ellen88@example.com,818-509-2325 ext: 1859,10233 Farmer Parkway,Walkerberg,Idaho,93328,30418884105683,04/30,497,American Express
fa575105-7872-4a9d-baa8-b0c02ec11121,4632,5,Port,Salad,Burger,Cobbler,934.34,2,6,1281.3400000000001,2de8aac9-a440-4806-bc27-8a16beddac19,Kristin Jones,gray@example.org,929-278-0461,33841 David Mount,West Meganview,Oregon,83830,6011040093475929,06/33,616,American Express
c0823c19-222f-47d8-b148-af8fbc4bcdc5,4632,1,Port,Charcuterie,Pork,Pudding,347.0,2,6,1281.3400000000001,2de8aac9-a440-4806-bc27-8a16beddac19,Kristin Jones,gray@example.org,929-278-0461,33841 David Mount,West Meganview,Oregon,83830,6011040093475929,06/33,616,American Express
fc1b8c59-28fd-44c0-9865-e07f9f98c23a,4195,6,Port,Foie Gras,Pork,Cheesecake,364.87,1,6,364.87,96e16da3-f9a2-4fe7-9a3d-b46cda227ec0,Carrie Williams,gmcclure@example.net,558-687-8854 ext: 1303,28959 Carter Pass Suite 661,East Sarah,Wisconsin,12348,4793884357274,08/26,341,JCB
f515a484-2c1a-4e27-9e32-99d8a134f0ed,4160,2,Sherry,Escargot,Fish,Pudding,534.25,1,2,534.25,9dcbd5f8-6358-4dba-a5dc-5a5d763eb317,Jamie Silva,briancarrillo@example.org,,91621 Angela Lodge,South Christineland,South Carolina,49887,4959946089235,11/27,569,Mastercard
94470233-9327-471c-84ba-e3858c013cf0,723,1,Kir Royale,Pate,Lobster,Cobbler,422.17,1,1,422.17,8dfdc4a2-4629-45da-b618-2b857d7f9551,Julie Jordan,dhudson@example.org,,41963 Murray Lodge Apt. 347,South Amyfort,Wyoming,88447,3599440849385629,12/30,708,JCB
46182fbc-8ee9-4d8d-bdaa-4596abe9284f,4505,9,Americano,Charcuterie,Lobster,Ice Cream,602.4,1,9,602.4,e5112322-ebb0-44c4-92f3-a7ff752ddf05,Angela Walker,stephenbarry@example.net,,47281 Tony Turnpike,South Curtis,Nevada,89028,3524079641769331,04/28,238,JCB
28f96c2f-d7b4-4516-bf48-d3169723935a,7301,1,Port,Smoked Salmon,Chicken,Cobbler,331.53,1,1,331.53,0efcf3a9-d044-422e-bd32-2a39ae28f9ac,James Jackson,marthajensen@example.org,594-981-1354 ext: 5442,644 Debbie Cove Apt. 451,New Mollyside,Virginia,51983,348237732600670,09/31,114,VISA
793d887a-169b-43a0-a707-9c976b7620a9,3471,5,Kir,Soup,Duck,Chocolate,328.81,2,7,1019.27,f666f195-bb45-416b-813d-6f9e7528ed04,Joseph Williams,sandra71@example.com,,56403 Kyle Mountain Suite 862,East Denise,Georgia,03805,4652032039291289175,10/32,446,VISA
887f93c8-8c57-45e7-93ba-e8cf5637e863,3471,2,Americano,Smoked Salmon,Pizza,Tiramisu,690.46,2,7,1019.27,f666f195-bb45-416b-813d-6f9e7528ed04,Joseph Williams,sandra71@example.com,,56403 Kyle Mountain Suite 862,East Denise,Georgia,03805,4652032039291289175,10/32,446,VISA
b8a0ce73-334f-416b-a2e3-f9957ad081eb,690,6,Americano,Foie Gras,Steak,Pie,449.41,1,6,449.41,728def07-89eb-4b87-bd18-da396526aa4c,Jessica Ho,brookehoward@example.org,658-428-4184 ext: 8158,875 Rodney Burgs Apt. 932,Jacobmouth,Minnesota,70784,3569283802962430,08/26,258,Maestro
ac74367f-677e-4305-a0ec-020c25004a64,8332,3,Bellini,Salad,Lamb,Creme Brulee,526.08,2,8,1388.49,fc619409-9566-46da-b95e-ae49c314c50d,Angela Williams,michael38@example.org,,7097 Shelby Plaza,New Angela,Montana,14570,,,,
819d235d-1907-45a4-975f-e502dd537688,8332,5,Aperol Spritz,Crudites,Fish,Creme Brulee,862.41,2,8,1388.49,fc619409-9566-46da-b95e-ae49c314c50d,Angela Williams,michael38@example.org,,7097 Shelby Plaza,New Angela,Montana,14570,,,,
9d404f01-a49a-486b-af66-180132636265,9762,4,Vermouth,Oysters,Pizza,Pudding,126.04,2,8,647.24,198cd33f-cede-4f24-b4e4-eeb42044af26,Melissa Anderson,steveorozco@example.net,812-399-5262,19751 Schultz Forges Suite 902,Deniseland,New Hampshire,44790,180059954820682,03/26,342,Diners Club / Carte Blanche
da353445-960f-4cd2-a5b4-104d38511f81,9762,4,Port,Salad,Pork,Creme Brulee,521.2,2,8,647.24,198cd33f-cede-4f24-b4e4-eeb42044af26,Melissa Anderson,steveorozco@example.net,812-399-5262,19751 Schultz Forges Suite 902,Deniseland,New Hampshire,44790,180059954820682,03/26,342,Diners Club / Carte Blanche
233297b9-742b-4895-a199-ab22fb471d9f,4287,7,Kir Royale,Charcuterie,Duck,Pie,775.81,1,7,775.81,1cc9ff65-eaa2-4fb9-9d21-7439d4232b79,Michaela Woods,holmesstephen@example.com,233-352-9655 ext: 694,9961 Christopher Street Apt. 207,New Seanview,Iowa,71753,3594426803602302,07/29,3899,VISA
9052a28f-2d2e-41ad-a0cf-ddf30cf943a4,4085,3,Champagne,Crudites,Pizza,Cookies,306.12,1,3,306.12,f081ecc4-9cdb-4693-af8e-e258a46e89aa,Angelica Cooper,joseph51@example.com,974-912-5939 ext: 28312,1094 Virginia Rest Apt. 436,Brittanystad,Idaho,77922,4406041102748288,04/25,199,American Express
e1f9cb35-b02a-48a5-a308-cc00cca61909,4276,9,Americano,Soup,Steak,Sorbet,867.84,1,9,867.84,29083986-154d-4886-b74c-a023e314c12b,Yvonne Wells,smartin@example.net,512-530-9071 ext: 4331,119 Katie River,Jenniferton,West Virginia,87767,180066813552331,05/24,380,American Express
db440ee5-fa16-4106-a798-48b877a3887a,8303,6,Port,Crudites,Vegetarian,Chocolate,366.19,1,6,366.19,3c572e91-f673-491e-a771-8fea12717694,Kathryn King,jacob34@example.net,500-633-0782 ext: 65563,315 Luke Roads,Shawburgh,Kansas,97034,346271378416713,08/26,581,Mastercard
51468659-0d3b-4e05-a852-3bd6a70b180a,4845,6,Campari and Soda,Crudites,Pizza,Chocolate,891.25,1,6,891.25,b0a86055-743a-44ae-b3c5-29fcee997d66,Tyler Calderon,,475-980-4054,91542 Wilson Oval Suite 758,Gayton,Georgia,92246,30132645930269,04/26,480,VISA
eb9d12a4-02c8-4491-bc8e-46862cd24aa3,4560,7,Port,Charcuterie,Lobster,Pie,952.11,1,7,952.11,080d1821-9a45-4efa-a89e-1cfb9da3a1ae,Samuel Hernandez,,263-798-7121,7052 Gray Ports Suite 703,Kevinhaven,Mississippi,41207,342282231509770,12/27,303,VISA
bf5a2f49-d335-4460-8a71-0612717f0700,9927,3,Kir,Smoked Salmon,Fish,Tiramisu,186.68,1,3,186.68,39db6119-4c7d-4517-87f1-fc8415d7e41f,Kiara Pugh,noblepatrick@example.com,302-770-0457 ext: 670,30428 Caroline Passage,West Dawn,Texas,06380,3530307984615452,01/26,7018,Discover
a0ca6874-a1fb-4490-a0ca-62ff326e5a76,3721,2,Kir Royale,Escargot,Pizza,Chocolate,947.66,1,2,947.66,33e8f2ba-70ce-4a12-8f75-b2f4b553e446,Cassandra Cannon,daniel38@example.org,941-976-4216,5647 Mccall Expressway Apt. 089,Oliverchester,Oklahoma,55444,4950836103751870,10/27,886,VISA
1c26703d-8862-48d2-bc28-c5d904d279c8,8193,4,Port,Soup,Lamb,Creme Brulee,625.7,1,4,625.7,a7d84ec8-f8e9-49ca-9b5f-f46389449fc4,Gregory Waters,kkelley@example.net,534-541-3287,44672 Jones Corner,Nancyside,Utah,76055,6011860027606350,01/29,930,American Express
06329874-94bb-486e-9289-f4b94e882572,7089,6,Sherry,Pate,Pizza,Creme Brulee,892.46,1,6,892.46,73f298d4-b776-491c-945a-2774f364e51a,Paul Hawkins,flopez@example.com,974-800-8536 ext: 49993,08798 Gardner Way Apt. 056,Richardmouth,Tennessee,10728,3596106389534453,06/31,813,VISA
2016cd37-7e75-4cbd-86ac-2616581f5601,1836,7,Kir,Smoked Salmon,Steak,Tiramisu,490.9,1,7,490.9,b8303398-97c5-4a0a-8432-d8483e09a053,Sarah Mccall,paulcole@example.org,923-902-3260,1805 Lori Ridge,Port Kevin,Connecticut,57132,4420087308939520,08/30,029,VISA
7105dc4d-0db3-499a-bbae-e9c8e3cef794,7120,7,Vermouth,Oysters,Lobster,Ice Cream,533.9,2,13,1029.74,618be0b5-3543-4aa3-9c24-4faf2cd4d903,Lance Thomas,fgarcia@example.net,535-911-4102 ext: 5537,1828 Day Mountains Apt. 439,North Rebecca,South Dakota,55760,6011848525199523,05/31,883,Discover
b96e67c5-7178-49b3-813b-c9885b192698,7120,6,Americano,Salad,Chicken,Pudding,495.84,2,13,1029.74,618be0b5-3543-4aa3-9c24-4faf2cd4d903,Lance Thomas,fgarcia@example.net,535-911-4102 ext: 5537,1828 Day Mountains Apt. 439,North Rebecca,South Dakota,55760,6011848525199523,05/31,883,Discover
53c8682b-4ecb-4e51-a658-32cb3eeb7437,5381,3,Port,Soup,Pork,Cheesecake,105.68,1,3,105.68,57ff505d-fb84-4ab7-b220-b5610c1af3ee,Richard Proctor,smcguire@example.com,775-392-9043,175 Brown Plains Suite 485,Port Michaelburgh,Louisiana,13421,4657260512341,07/29,690,Mastercard
a5da5bd6-9e30-4214-8805-2a4e9d4fe362,5298,5,Kir,Crudites,Pasta,Tiramisu,568.43,1,5,568.43,99b91dae-5b18-4d0f-b6c0-baa7789474c0,Donald Peters,hchurch@example.net,670-930-4571,620 Carl Canyon Apt. 328,West Pamela,Idaho,40065,,,,
58702b9d-e008-450b-9c22-ca96484db232,1611,6,Kir,Crudites,Pizza,Pudding,894.14,1,6,894.14,dac4f83f-8204-4e8c-a40b-9ebd773b7087,Calvin Stout,laurenstout@example.net,512-229-3149 ext: 5858,9245 Johnathan Stream Apt. 039,Angelaport,Wyoming,33650,639046285628,03/28,747,Maestro
bec0264d-a189-4d88-a7c9-3cd9fe19838c,7690,3,Vermouth,Salad,Fish,Cobbler,555.99,1,3,555.99,7fef88ca-d2f8-42d2-9d68-255e398a532d,Nancy Walker,oscar94@example.org,,,,,,4593861614832,03/31,234,Mastercard
e274df8f-0071-4379-9f81-de1dad370af5,807,1,Port,Pate,Lamb,Pie,627.69,2,6,1610.99,0400e5f1-e362-4f1c-afc2-d17994b5f676,Marc Irwin,dicksonsusan@example.net,,14530 Mejia Way Suite 963,North Johnborough,Georgia,95440,4532204284024958326,05/24,640,VISA
edaabf45-cd03-4228-8aef-cac5a6ea4abc,807,5,Negroni,Crudites,Fish,Sorbet,983.3,2,6,1610.99,0400e5f1-e362-4f1c-afc2-d17994b5f676,Marc Irwin,dicksonsusan@example.net,,14530 Mejia Way Suite 963,North Johnborough,Georgia,95440,4532204284024958326,05/24,640,VISA
ca84200c-849f-476b-997e-194f35bf7149,2531,2,Port,Crudites,Pasta,Ice Cream,777.5,1,2,777.5,2d2cbc52-ce8f-4883-8128-b77d8972d463,Christina Hicks,corey59@example.org,644-334-9993 ext: 6426,34340 Nunez Points Suite 290,Tatemouth,North Carolina,46001,6011048140270581,02/25,954,VISA
