customer_id,total_orders,total_items,total_spent,order_id,items,aperitifs,appetizers,entrees,desserts,total,address,city,credit_card_expires,credit_card_number,credit_card_provider,credit_card_security_code,customer_demographics_id,email,name,phone_number,state,zip_code
8099,3,19,1838.26,e9f44108-45af-456a-9abd-86cf6eb9afbd,1,Kir,Smoked Salmon,Duck,Chocolate,717.11,1831 Robert Burg,Greenfurt,02/27,4692449442767774253,Mastercard,936,09d9d869-c101-4094-b82f-43a57b3122b7,ohuber@example.com,David Wood,444-719-0706 ext: 3670,Wyoming,97339
8101,2,9,1123.24,84087077-9052-4442-a687-9185d86c1e8c,4,Port,Smoked Salmon,Pasta,Ice Cream,281.75,8107 Marshall Haven,North Brandonton,08/27,4642010916308377,JCB 16 digit,644,79c52861-1a36-4976-8b56-e44c33d9ee39,vhunter@example.net,Ian Davis,632-285-9697,Idaho,14045
8101,2,9,1123.24,661c0993-5934-4057-a3a9-f305eda825c4,5,Aperol Spritz,Cheese Plate,Steak,Chocolate,841.49,8107 Marshall Haven,North Brandonton,08/27,4642010916308377,JCB 16 digit,644,79c52861-1a36-4976-8b56-e44c33d9ee39,vhunter@example.net,Ian Davis,632-285-9697,Idaho,14045
8102,2,19,844.9599999999999,96311250-2e4a-4f30-9465-3d18f019c00f,10,Negroni,Crudites,Vegetarian,Tiramisu,718.29,346 Brandy Cape Suite 344,Mitchellstad,06/32,3594786973678964,VISA 16 digit,753,6ff6f5f4-0556-4ff9-a81d-0ae700ad6a45,olane@example.net,William Hensley,741-216-9775 ext: 0515,Arkansas,71635
8102,2,19,844.9599999999999,f8604029-2d3e-40a7-93f0-158036e127d0,9,Kir Royale,Soup,Burger,Pie,126.67,346 Brandy Cape Suite 344,Mitchellstad,06/32,3594786973678964,VISA 16 digit,753,6ff6f5f4-0556-4ff9-a81d-0ae700ad6a45,olane@example.net,William Hensley,741-216-9775 ext: 0515,Arkansas,71635
8103,2,11,1452.62,27c8122f-30ca-4856-95ac-9b0f25169c54,4,Negroni,Charcuterie,Fish,Chocolate,922.6,156 Nathan Mountains Suite 948,North Samanthaton,04/29,213116837954145,American Express,463,5a7f50ac-fb17-4d94-be28-9536e5e7514f,vpatel@example.net,Timothy Thomas,501-737-7998,New Hampshire,75314
8103,2,11,1452.62,54de59a2-a8e5-4aea-b62e-f3d172a6531b,7,Sherry,Smoked Salmon,Steak,Pie,530.02,156 Nathan Mountains Suite 948,North Samanthaton,04/29,213116837954145,American Express,463,5a7f50ac-fb17-4d94-be28-9536e5e7514f,vpatel@example.net,Timothy Thomas,501-737-7998,New Hampshire,75314
8104,2,11,1832.5900000000001,4023e114-c6c8-4fcf-9f47-b308c6b86598,4,Port,Cheese Plate,Pork,Ice Cream,993.14,06193 Jeffrey Mission,Richardbury,10/30,2248653454883434,JCB 16 digit,521,c027b104-2ee5-4a90-89c9-6daa48161c77,ali@example.net,Mr. Jason Henry,369-435-6532 ext: 8281,Kansas,65485
8104,2,11,1832.5900000000001,e269b9ae-497d-4f4f-bc86-b59f9520a8bf,7,Negroni,Soup,Chicken,Chocolate,839.45,06193 Jeffrey Mission,Richardbury,10/30,2248653454883434,JCB 16 digit,521,c027b104-2ee5-4a90-89c9-6daa48161c77,ali@example.net,Mr. Jason Henry,369-435-6532 ext: 8281,Kansas,65485
8105,1,10,426.5,21281909-9491-42d7-98eb-161ca573ae17,10,Kir,Foie Gras,Pizza,Creme Brulee,426.5,23925 Brandy Wall Suite 195,Sandersshire,05/32,2256809316537878,Discover,017,d1a19f14-a2a3-46d9-bf87-38b7db1627c3,lawrencewaters@example.com,Alyssa Allen,700-209-1037,New Hampshire,59759
8106,1,6,660.94,6163f988-46e1-4139-b75e-995f5c06ceeb,6,Champagne,Foie Gras,Chicken,Cookies,660.94,4458 Andrew Ranch,South Jonathan,10/25,4773521816571519,Maestro,893,0f3e2d1e-e356-4187-991b-51e30b3ca548,marksmith@example.org,Michael Cooper,240-402-5054 ext: 784,Texas,03374
8107,2,16,959.74,61068141-40bc-4eb6-b6cf-e2fe76892509,10,Negroni,Salad,Vegetarian,Sorbet,569.13,97555 Samuel Trail,Lake Ashley,02/25,3528562863334542,VISA 19 digit,986,6bdc2764-8539-4fc0-a6b8-fc974b636eba,michael49@example.org,John Anderson,411-937-9728 ext: 19038,Indiana,58280
8107,2,16,959.74,a2da2717-ead4-4a68-8a1c-d695d73b8899,6,Campari and Soda,Smoked Salmon,Lobster,Chocolate Cake,390.61,97555 Samuel Trail,Lake Ashley,02/25,3528562863334542,VISA 19 digit,986,6bdc2764-8539-4fc0-a6b8-fc974b636eba,michael49@example.org,John Anderson,411-937-9728 ext: 19038,Indiana,58280
8109,2,6,1409.1,cd722faf-7980-41f2-8889-55bd3c3f5594,4,Sherry,Smoked Salmon,Pasta,Chocolate Cake,808.22,62452 Coleman Manor,North Stephaniemouth,04/31,570001094418,Diners Club / Carte Blanche,306,0ecbb7fb-706e-4a1d-93a3-726c8924ed93,,Alexander Fletcher,383-418-1642,Massachusetts,54595
8109,2,6,1409.1,ce854743-a22e-40a8-b1f8-d6e23452bc78,2,Negroni,Foie Gras,Pork,Tiramisu,600.88,62452 Coleman Manor,North Stephaniemouth,04/31,570001094418,Diners Club / Carte Blanche,306,0ecbb7fb-706e-4a1d-93a3-726c8924ed93,,Alexander Fletcher,383-418-1642,Massachusetts,54595
8111,2,11,1308.6,110c7ea3-402a-43ef-bbc1-338d357a9d30,10,Americano,Charcuterie,Pasta,Chocolate,974.8,6441 Soto Lodge,Gardnerview,04/31,6011704626470125,JCB 15 digit,164,ffb2a70c-5db2-4e83-a90a-68aded44846f,carol45@example.com,Matthew Harper,524-606-3946 ext: 70319,California,64899
8111,2,11,1308.6,03c21184-bd3b-476d-9960-206ef51d1bbe,1,Negroni,Soup,Pizza,Creme Brulee,333.8,6441 Soto Lodge,Gardnerview,04/31,6011704626470125,JCB 15 digit,164,ffb2a70c-5db2-4e83-a90a-68aded44846f,carol45@example.com,Matthew Harper,524-606-3946 ext: 70319,California,64899
8113,2,9,913.9499999999999,2882ab88-67ca-4b59-a8ce-5375b73adef4,2,Campari and Soda,Soup,Pork,Creme Brulee,264.27,413 Deborah Pines,East Warren,02/28,180067296163638,JCB 16 digit,426,76ef1ebf-d02e-44ad-aaa4-7452f3e36979,katherine65@example.org,Brittany Wilson,224-431-5661,Wisconsin,32300
8113,2,9,913.9499999999999,88db0045-ce1f-4fca-8168-298afabf1ebe,7,Vermouth,Salad,Pasta,Ice Cream,649.68,413 Deborah Pines,East Warren,02/28,180067296163638,JCB 16 digit,426,76ef1ebf-d02e-44ad-aaa4-7452f3e36979,katherine65@example.org,Brittany Wilson,224-431-5661,Wisconsin,32300
8114,1,8,585.72,8f2bea64-4300-497a-ae94-8828dcf5d981,8,Kir Royale,Charcuterie,Fish,Cheesecake,585.72,803 Acevedo Court,Simmonsmouth,04/28,4674935551406,JCB 16 digit,648,c23243aa-95e7-41d9-a151-1722a2ae5444,emily15@example.org,Anthony Carrillo,931-973-0662,Pennsylvania,93489
8115,1,9,735.3,4789f9d6-bbf1-40bd-b658-f77ed9cca083,9,Port,Cheese Plate,Pork,Pudding,735.3,888 Bennett Fork,Harperbury,09/28,4802495527512,VISA 16 digit,294,8b102041-202f-48eb-9edd-08aa7558ebc2,melissadavidson@example.com,Stephen Knight III,,Iowa,35555
8116,1,8,407.49,f596d40d-9511-419d-9528-a1fc4bcf6fdb,8,Kir Royale,Cheese Plate,Lobster,Pudding,407.49,3746 William Cape,Matthewtown,11/28,4028269350500816,VISA 16 digit,074,5678d406-ee81-47ff-b463-9833728caf92,mariamiller@example.net,Mark Ramos,,Alabama,40162
8118,1,3,149.56,fd39b9fe-538d-4ebc-9e3a-8eb89f4ce549,3,Kir Royale,Smoked Salmon,Lobster,Sorbet,149.56,95795 Brenda Lights,Oliviachester,06/32,3545106776608425,JCB 15 digit,458,74455467-62dc-416c-9e02-c01cc6ea2701,gonzalezmichele@example.org,Melissa Young,896-453-9305 ext: 9202,Louisiana,72295
8120,1,6,997.57,eabcdf97-c67c-49de-9bf8-6b241a7e0ab9,6,Champagne,Caviar,Chicken,Cobbler,997.57,488 Christopher Valleys Apt. 177,North Amybury,08/26,36340274976206,VISA 19 digit,789,56ced366-ea27-4ec2-981a-d43ec8b7c65b,mercerrebecca@example.net,Amy Jackson,764-353-5609,New Hampshire,97014
8121,1,8,631.05,97a19203-4453-4a02-bc4a-6e8a78856cd1,8,Bellini,Foie Gras,Fish,Ice Cream,631.05,8911 Little Ranch Apt. 114,Ambershire,11/27,2632476007939394,JCB 16 digit,116,ca4e26ea-e73d-4b67-9dad-8a1261dec81d,qroy@example.net,Daniel Smith,614-393-7476,Indiana,37468
8126,1,1,569.95,f3754992-4156-4f1e-ab9b-2bb766c3f30e,1,Kir,Caviar,Pork,Cobbler,569.95,60085 Nicole Brook,Vasquezburgh,08/27,349350131713488,Diners Club / Carte Blanche,5632,e50f2378-c935-4563-903c-b7849f0ff733,robert87@example.net,Amy Green,416-829-0263,Florida,99352
8127,1,2,350.17,b4f806ae-5180-41a4-9650-6e488b3241b0,2,Bellini,Charcuterie,Burger,Cheesecake,350.17,17722 White Meadow Apt. 921,Edwardsburgh,03/31,6531813108541054,VISA 16 digit,705,056485c3-aa53-4ba4-bee8-6a69b74bd2f0,christopher09@example.com,April Taylor,760-579-2495,Hawaii,83017
8128,1,8,716.59,a0f4c9dc-de17-45c7-be8c-809120e5f578,8,Bellini,Soup,Pork,Tiramisu,716.59,3778 Joshua Way Apt. 174,Danielleland,06/30,2720220572488335,JCB 16 digit,874,69d088c5-42c2-492e-9837-701e25bda217,blake49@example.net,Terrance Hays,293-269-9842 ext: 5525,Rhode Island,32043
8131,2,10,843.05,8550ae3a-58ea-457f-a9ae-d04230244fc6,2,Port,Cheese Plate,Pasta,Cookies,419.33,6623 David Alley Apt. 531,Charlesmouth,09/32,502000514377,JCB 15 digit,702,7595dbc2-f53e-4f9a-ad70-a7e6fece9543,collierhannah@example.net,Bonnie Young,527-883-7605 ext: 9604,North Carolina,44157
8131,2,10,843.05,9b9a7275-2131-4a3a-ad86-77d4ec28158a,8,Kir,Charcuterie,Vegetarian,Pie,423.72,6623 David Alley Apt. 531,Charlesmouth,09/32,502000514377,JCB 15 digit,702,7595dbc2-f53e-4f9a-ad70-a7e6fece9543,collierhannah@example.net,Bonnie Young,527-883-7605 ext: 9604,North Carolina,44157
8132,1,3,761.03,83bba7d2-e8bf-4b41-b087-0a036e3bcc77,3,Negroni,Caviar,Chicken,Tiramisu,761.03,9022 Austin Spurs Suite 811,New Josephchester,07/32,3585764015092586,JCB 16 digit,032,251333d4-192c-4612-96bf-31441c59e618,amywalter@example.org,Nicholas Lewis,792-373-3543 ext: 295,New Mexico,90309
8135,4,28,2248.7799999999997,2b180300-dfcb-4515-89f0-d3a07d767929,5,Champagne,Caviar,Duck,Chocolate Cake,702.65,3207 Allen Extension Suite 901,Reyestown,02/32,5116663013302240,Mastercard,489,f4984c63-f16c-49ca-9d70-55485707dc8f,victoria32@example.com,Elizabeth Keller,402-778-5502,North Carolina,16292
8135,4,28,2248.7799999999997,ab33025e-959d-4c36-9fee-5812712fab91,7,Americano,Smoked Salmon,Burger,Chocolate Cake,970.98,3207 Allen Extension Suite 901,Reyestown,02/32,5116663013302240,Mastercard,489,f4984c63-f16c-49ca-9d70-55485707dc8f,victoria32@example.com,Elizabeth Keller,402-778-5502,North Carolina,16292
8135,4,28,2248.7799999999997,5ec3e987-ce01-4291-81ae-871e43318ef3,10,Aperol Spritz,Escargot,Pork,Pudding,349.09,3207 Allen Extension Suite 901,Reyestown,02/32,5116663013302240,Mastercard,489,f4984c63-f16c-49ca-9d70-55485707dc8f,victoria32@example.com,Elizabeth Keller,402-778-5502,North Carolina,16292
8135,4,28,2248.7799999999997,dc0eeb2c-1307-47df-ba56-c443c552feac,6,Champagne,Soup,Pork,Chocolate Cake,226.06,3207 Allen Extension Suite 901,Reyestown,02/32,5116663013302240,Mastercard,489,f4984c63-f16c-49ca-9d70-55485707dc8f,victoria32@example.com,Elizabeth Keller,402-778-5502,North Carolina,16292
8136,1,10,826.63,7926f542-0ca2-4d16-9eb3-cf86da5c9bcb,10,Champagne,Salad,Pizza,Tiramisu,826.63,558 Jonathan Crossing Apt. 285,Annaville,,,,,2ddffe63-ea43-44d4-9206-9ecef8b80e3e,harmonheather@example.net,Joanne Johnson,924-358-6404 ext: 85310,Delaware,86184
8138,4,16,2805.13,aaa067e4-ec35-4a4f-9479-15d84a26778b,3,Kir,Escargot,Vegetarian,Cookies,811.57,762 Smith Circles Apt. 946,Lake Keith,03/29,371816523756849,JCB 16 digit,448,91d2bda9-6d2d-4a87-95ac-5ccc9c0f42d0,janet85@example.net,Kimberly Sanchez,,Louisiana,72246
8138,4,16,2805.13,6b2c1fb5-e8da-4da0-9144-c4330e16c98d,2,Champagne,Smoked Salmon,Pizza,Cobbler,989.8,762 Smith Circles Apt. 946,Lake Keith,03/29,371816523756849,JCB 16 digit,448,91d2bda9-6d2d-4a87-95ac-5ccc9c0f42d0,janet85@example.net,Kimberly Sanchez,,Louisiana,72246
8138,4,16,2805.13,072c47f2-b839-4fc1-8f7c-5968d139a456,2,Vermouth,Smoked Salmon,Steak,Pie,570.93,762 Smith Circles Apt. 946,Lake Keith,03/29,371816523756849,JCB 16 digit,448,91d2bda9-6d2d-4a87-95ac-5ccc9c0f42d0,janet85@example.net,Kimberly Sanchez,,Louisiana,72246
8138,4,16,2805.13,ae2b7dfc-1a22-4ae0-8c67-8f7b31d147cb,9,Kir,Salad,Pizza,Sorbet,432.83,762 Smith Circles Apt. 946,Lake Keith,03/29,371816523756849,JCB 16 digit,448,91d2bda9-6d2d-4a87-95ac-5ccc9c0f42d0,janet85@example.net,Kimberly Sanchez,,Louisiana,72246
8140,1,7,274.54,7da8abdc-988b-4cb1-b987-1be1f05077bd,7,Campari and Soda,Smoked Salmon,Vegetarian,Cookies,274.54,9501 Aguilar Wells Apt. 970,Mccallberg,06/32,4629476976428149,JCB 16 digit,563,ec960ba1-15dc-412e-9784-129a40675ea1,courtney05@example.com,Edwin Green,,North Dakota,04598
8141,1,3,543.9,b5d861b9-062e-40c7-bc49-54047a45749f,3,Kir,Smoked Salmon,Lamb,Tiramisu,543.9,438 Green Walks Suite 249,Cheyenneport,10/29,6565793870343971,JCB 16 digit,388,fba22857-a151-4c4d-af7e-9043116f7c9b,,Dr. Maria Wolfe,322-387-2844 ext: 4784,New Hampshire,41598
8145,3,17,625.38,52e68b78-cbb7-4dab-bd7a-e5dc48a624f3,9,Aperol Spritz,Smoked Salmon,Burger,Pudding,196.44,77608 Bennett Crest Suite 443,Shelleytown,02/30,676321807361,VISA 13 digit,017,7508ab95-c9c8-4a81-9310-ada5af241cfc,wwilson@example.com,Tina Murillo,937-636-5597 ext: 0721,Pennsylvania,16288
8145,3,17,625.38,f1adb999-40e1-4f0e-8bc2-2aa95eeb731e,1,Port,Escargot,Steak,Pie,314.63,77608 Bennett Crest Suite 443,Shelleytown,02/30,676321807361,VISA 13 digit,017,7508ab95-c9c8-4a81-9310-ada5af241cfc,wwilson@example.com,Tina Murillo,937-636-5597 ext: 0721,Pennsylvania,16288
8145,3,17,625.38,8bbb3217-fb20-42ac-8bcd-9feef1489ad9,7,Port,Salad,Pork,Chocolate,114.31,77608 Bennett Crest Suite 443,Shelleytown,02/30,676321807361,VISA 13 digit,017,7508ab95-c9c8-4a81-9310-ada5af241cfc,wwilson@example.com,Tina Murillo,937-636-5597 ext: 0721,Pennsylvania,16288
8147,1,4,116.64,adc1377d-9b44-445a-bbc2-4f0db12eaa8a,4,Campari and Soda,Caviar,Steak,Chocolate,116.64,3362 Meyer Shore,Williamsshire,03/26,2691027795981300,Diners Club / Carte Blanche,748,b60f417d-11db-43e6-b765-2ff623abcdb0,rachel44@example.org,Cameron Torres,275-839-4932,Mississippi,92164
8148,2,18,811.72,c847551a-71f2-44ef-8d10-7b23f62eb734,8,Vermouth,Escargot,Pasta,Tiramisu,196.52,29695 Owens Spring Suite 118,North Mallory,08/29,180015898975792,Discover,6574,49778145-626c-4087-a002-a5a217a9a6a5,tranisabella@example.net,Marcus Smith,213-516-6731,Indiana,14848
8148,2,18,811.72,addae714-ef09-453f-8eb5-bf39d51c5950,10,Aperol Spritz,Soup,Duck,Creme Brulee,615.2,29695 Owens Spring Suite 118,North Mallory,08/29,180015898975792,Discover,6574,49778145-626c-4087-a002-a5a217a9a6a5,tranisabella@example.net,Marcus Smith,213-516-6731,Indiana,14848
8149,2,11,1206.6499999999999,021d6518-29bf-4b34-881b-fbfc563b9b1e,4,Kir,Pate,Vegetarian,Cheesecake,956.43,66176 Martin Valleys,Gregoryport,,,,,1290cbd5-4e9f-44dd-8a5c-4c0db8a1a464,suarezanthony@example.org,Ralph Bullock,855-622-9743,Georgia,06105
8149,2,11,1206.6499999999999,67586542-f608-41c0-aa72-048eea635a94,7,Campari and Soda,Foie Gras,Lamb,Cookies,250.22,66176 Martin Valleys,Gregoryport,,,,,1290cbd5-4e9f-44dd-8a5c-4c0db8a1a464,suarezanthony@example.org,Ralph Bullock,855-622-9743,Georgia,06105
8150,1,5,105.84,c3bffec1-46b5-4aa6-b391-ea914172364a,5,Campari and Soda,Foie Gras,Fish,Ice Cream,105.84,454 Manning Land,North Jennifer,10/31,30251393640043,VISA 16 digit,1747,4e80fe06-607b-40ac-a0e4-dc5277bcb1d1,christopher79@example.com,Catherine Torres,377-723-9893,Kentucky,74178
8155,1,10,514.24,a78ca1c6-6c11-47da-8edc-8b9fd160b56c,10,Campari and Soda,Crudites,Lobster,Pie,514.24,0490 Holland Trafficway Suite 601,East Samuel,07/29,2705690793794449,Mastercard,872,ec6d1798-b5e3-498c-8c3c-767ecbdba75e,laura87@example.com,Lori Combs,350-754-0943 ext: 2137,Arkansas,40062
8157,1,1,183.19,1636fbd1-e4c6-4ee2-b869-4452e0215363,1,Kir Royale,Caviar,Pork,Sorbet,183.19,,,06/24,3552371552521248,Diners Club / Carte Blanche,765,c3c6ddd0-fde4-4561-8346-8fbbf8ea728d,michaelflynn@example.net,Jessica Moore,988-505-9495,,
8158,3,21,2678.41,47adef72-3a97-4d13-85fb-6061398e7ac1,9,Vermouth,Oysters,Vegetarian,Cobbler,814.94,935 Tiffany Gateway,Millerton,10/33,3526076344000525,VISA 16 digit,742,70348323-612d-4a17-a97f-4a1a3f1fed1f,charlescastro@example.net,Anna Evans,,Rhode Island,43156
8158,3,21,2678.41,7304bc48-8c48-4c17-9fb8-47cebc4cf8ae,8,Americano,Cheese Plate,Fish,Pudding,896.24,935 Tiffany Gateway,Millerton,10/33,3526076344000525,VISA 16 digit,742,70348323-612d-4a17-a97f-4a1a3f1fed1f,charlescastro@example.net,Anna Evans,,Rhode Island,43156
8158,3,21,2678.41,f38aebd3-b0ff-4c37-ae3c-ae3586e09173,4,Americano,Pate,Duck,Sorbet,967.23,935 Tiffany Gateway,Millerton,10/33,3526076344000525,VISA 16 digit,742,70348323-612d-4a17-a97f-4a1a3f1fed1f,charlescastro@example.net,Anna Evans,,Rhode Island,43156
8160,1,2,424.51,d007361f-ec7f-47ad-814b-15a4a6e81459,2,Kir Royale,Charcuterie,Pork,Cheesecake,424.51,6494 Monica Squares Apt. 493,East Drew,05/25,3585156188257460,VISA 13 digit,929,82abf269-a240-446e-9d3b-b28650f0392d,hallfrederick@example.org,Caitlyn Jackson,497-442-1323,New Hampshire,54904
8163,3,15,1010.42,9ebc7639-64e4-4d97-9cd9-87c206f4cd6a,5,Americano,Caviar,Steak,Creme Brulee,685.18,7975 Hale River,Lake Phillipville,12/25,3520603383837677,VISA 16 digit,581,65820ac1-17ac-4fdf-aeba-fc24de84b272,georgedyer@example.net,Jeffrey Richards,477-450-7259 ext: 5372,Missouri,65087
8163,3,15,1010.42,5a6bd40f-e8b8-4ad0-9cbd-33610c6b0ada,9,Sherry,Pate,Pork,Cookies,138.11,7975 Hale River,Lake Phillipville,12/25,3520603383837677,VISA 16 digit,581,65820ac1-17ac-4fdf-aeba-fc24de84b272,georgedyer@example.net,Jeffrey Richards,477-450-7259 ext: 5372,Missouri,65087
8163,3,15,1010.42,965b1218-3683-40a8-aaa6-8f83f29e5194,1,Port,Foie Gras,Lamb,Ice Cream,187.13,7975 Hale River,Lake Phillipville,12/25,3520603383837677,VISA 16 digit,581,65820ac1-17ac-4fdf-aeba-fc24de84b272,georgedyer@example.net,Jeffrey Richards,477-450-7259 ext: 5372,Missouri,65087
8164,1,4,847.78,f6b76487-9238-482e-af25-1049ea06f6bd,4,Aperol Spritz,Crudites,Fish,Chocolate Cake,847.78,9181 Dustin Burgs,North John,06/24,372885151367715,Diners Club / Carte Blanche,694,4c18adc1-0f78-4ae3-85f5-4e79012b4b85,jamesgates@example.com,Gina Yu,655-220-3030,Nevada,10469
8166,1,5,551.29,a38dd468-d935-49e3-bd99-99be2be1dffa,5,Aperol Spritz,Smoked Salmon,Lobster,Tiramisu,551.29,21945 Timothy Wells Suite 975,Walkerville,01/32,4895400994582064,JCB 16 digit,642,ef0a5d6f-63eb-4b88-a973-0da96ad76f4a,garnerian@example.org,Stephen Fields,446-813-5218 ext: 327,Arkansas,83449
8167,1,4,112.87,d0771afd-99b0-4bf0-a8d1-4a70f9b7a5ea,4,Port,Cheese Plate,Duck,Chocolate Cake,112.87,5987 Emily Radial Suite 276,Schmidthaven,,,,,17fd18f7-5bee-4047-8378-f2cff19df4e9,pflores@example.net,Robert Fletcher,352-283-3898 ext: 3841,Colorado,33371
8169,2,9,459.12,f21a0f10-3805-4f88-a0c5-f18e709424ac,6,Port,Smoked Salmon,Duck,Cheesecake,248.71,820 Schneider Dam Suite 476,New Alexandra,06/30,5144699151549453,VISA 19 digit,223,df1f1789-29a2-4858-862a-7ec955a9187f,owashington@example.net,Richard Daniel,298-839-4961,Louisiana,22944
8169,2,9,459.12,3fe99a90-62e8-429c-a73a-dc0e4cd471c3,3,Negroni,Salad,Duck,Cookies,210.41,820 Schneider Dam Suite 476,New Alexandra,06/30,5144699151549453,VISA 19 digit,223,df1f1789-29a2-4858-862a-7ec955a9187f,owashington@example.net,Richard Daniel,298-839-4961,Louisiana,22944
8171,2,7,805.94,84d344da-042b-4d86-9533-293ce19a5dbd,1,Americano,Escargot,Lobster,Cheesecake,582.12,268 Mark Ridges Apt. 047,Gordonfort,07/32,374334761940569,VISA 19 digit,740,98d3acf8-adc1-49ca-aede-7e4ec37db337,,Laura Morgan,761-673-9866,New York,35447
8171,2,7,805.94,92fab048-ec63-4f21-b0cd-1c714ad46c39,6,Champagne,Soup,Lobster,Tiramisu,223.82,268 Mark Ridges Apt. 047,Gordonfort,07/32,374334761940569,VISA 19 digit,740,98d3acf8-adc1-49ca-aede-7e4ec37db337,,Laura Morgan,761-673-9866,New York,35447
8172,1,2,938.88,296f5f95-2e93-4698-ad59-800fef3ac654,2,Kir,Soup,Chicken,Chocolate,938.88,0689 Debra Junction Apt. 257,New Kristaton,07/30,4225292141511729,Mastercard,177,54a38b7f-262c-4b5d-9414-19f413c148d8,susan17@example.net,Charles Oconnell,829-243-7961 ext: 73173,Michigan,81026
8173,1,9,992.03,81cf8e47-7940-479c-b9d6-76af30e4e581,9,Port,Caviar,Vegetarian,Cheesecake,992.03,8427 Laura Pine,East Tylerstad,12/26,4135225089850700867,Discover,625,ce7c4412-1501-4bc9-9ba5-d188092fab4e,penarandy@example.net,Jessica Stewart,817-690-5096,Washington,18709
8174,1,8,649.83,160fd94a-3884-44b4-bd96-00d258de98df,8,Campari and Soda,Escargot,Lamb,Cheesecake,649.83,599 Misty Expressway,Lake Robert,07/24,4529163707338240,JCB 16 digit,743,01ee32fa-cf69-4974-8063-9baff7033cf8,keithleslie@example.org,Eric Brown,295-221-8066,New York,67026
8176,2,13,1185.08,111d295f-0280-4250-a339-03eb1d3b7843,8,Negroni,Salad,Lobster,Cobbler,868.65,621 Spencer Drives,South Desiree,10/25,3583743851321855,Maestro,398,d625cb34-b534-44c9-8420-963e939911bf,,Jason Wood,,Minnesota,70349
8176,2,13,1185.08,bea083a3-5db8-4b66-bd9b-e70b026650ed,5,Americano,Caviar,Fish,Cobbler,316.43,621 Spencer Drives,South Desiree,10/25,3583743851321855,Maestro,398,d625cb34-b534-44c9-8420-963e939911bf,,Jason Wood,,Minnesota,70349
8178,1,4,384.17,23ce7782-2ac2-425d-8c82-17fccc89a7ef,4,Kir Royale,Crudites,Lobster,Pie,384.17,03061 Lisa Oval,Lake Stacyhaven,01/32,3515422511096230,Maestro,836,08d9085f-2ce0-4ea7-8cd2-3e6bb61bcd5b,ronnierandall@example.net,Andrew Baldwin III,,Ohio,91651
8179,2,12,1130.91,9f8535a8-b62c-4a29-8aaf-bcbad55b0b3f,8,Kir Royale,Smoked Salmon,Fish,Pudding,979.19,570 Michael Neck,West Scottchester,02/28,4107042773961288223,VISA 13 digit,932,ec6599ee-e3a3-42c8-89fa-f86d7ec8d8ba,pstewart@example.net,Amanda Gallagher,757-446-9852 ext: 073,Ohio,40187
8179,2,12,1130.91,d6b23f42-73e0-47f9-a111-d473607a8a43,4,Bellini,Crudites,Duck,Chocolate,151.72,570 Michael Neck,West Scottchester,02/28,4107042773961288223,VISA 13 digit,932,ec6599ee-e3a3-42c8-89fa-f86d7ec8d8ba,pstewart@example.net,Amanda Gallagher,757-446-9852 ext: 073,Ohio,40187
8180,1,3,401.05,d1c9ec9c-510a-4567-8cf1-d0f764ceb6e1,3,Sherry,Crudites,Lamb,Creme Brulee,401.05,95087 Ortega Radial Apt. 322,Lloydton,04/30,6011911180552665,Maestro,643,6ddd86e4-b8f5-4f47-956f-4dcdecdee256,starkjade@example.com,Lindsey White,448-860-2151 ext: 6472,Kansas,50566
8181,2,5,1652.51,e82e8d91-8848-4071-aeba-d965394cfbab,4,Kir,Charcuterie,Pasta,Ice Cream,945.79,812 Simpson Crossing,East Jorgetown,10/26,676343090764,American Express,157,8cd7fc56-4380-44ec-8926-ad6f58fc8f27,elliottmaureen@example.com,David Sims,217-240-8860,Massachusetts,36094
8181,2,5,1652.51,a5fb005c-aa0c-48a1-8a40-3fdb9c08b510,1,Champagne,Crudites,Burger,Creme Brulee,706.72,812 Simpson Crossing,East Jorgetown,10/26,676343090764,American Express,157,8cd7fc56-4380-44ec-8926-ad6f58fc8f27,elliottmaureen@example.com,David Sims,217-240-8860,Massachusetts,36094
8182,1,7,992.18,c397f1af-11ec-4859-962c-7fcca462f6e4,7,Kir Royale,Pate,Duck,Cobbler,992.18,4121 Castillo Harbor Apt. 751,Simmonsshire,07/28,349364980597819,Diners Club / Carte Blanche,187,eae1ae8f-7b17-487b-a78f-fcf409d5f849,tonyacooper@example.net,Jonathan Carter,955-937-1472,California,98420
8183,2,13,1596.25,3dd56e98-4676-4d0e-b178-6ccde4a8750c,8,Aperol Spritz,Pate,Pasta,Chocolate Cake,683.3,41504 Wilson Crossroad Suite 417,North Derekport,07/31,4897117686613,VISA 13 digit,417,b233aed6-4428-4b0a-a641-d2d829b7fb35,williamdouglas@example.org,Amy Richards,860-888-8789,Arizona,48717
8183,2,13,1596.25,6b307460-b322-493a-ae4d-2804bb92c02a,5,Vermouth,Cheese Plate,Pizza,Pie,912.95,41504 Wilson Crossroad Suite 417,North Derekport,07/31,4897117686613,VISA 13 digit,417,b233aed6-4428-4b0a-a641-d2d829b7fb35,williamdouglas@example.org,Amy Richards,860-888-8789,Arizona,48717
8186,1,9,552.97,f0e8f168-53bd-422d-ae00-67e4c94f7705,9,Americano,Salad,Fish,Cookies,552.97,80120 Foster Forks,Michaelmouth,04/31,2610725135210946,VISA 19 digit,062,6db495a9-9242-477e-a694-08f330efce16,nicholepaul@example.net,Christine Garcia,326-335-6496,Nebraska,10331
